Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
temptable::Handler::delete_table,0.0,0.01,0.0025
Session_consistency_gtids_ctx::update_tracking_activeness_from_session_variable,0.0,0.01,0.0025
Item_func_lt::get_filtering_effect,0.0,0.01,0.0025
__slab_free,0.0,0.01,0.0025
Ha_trx_info_list::Ha_trx_info_list,0.0,0.01,0.0025
SYSC_renameat2,0.0,0.01,0.0025
create_page_buffers,0.0,0.01,0.0025
alloc_pages_current,0.0,0.01,0.0025
cap_file_permission,0.0,0.01,0.0025
__memcpy_chk_ssse3_back,0.0,0.01,0.002
buf_page_lsn_check,0.0,0.01,0.002
map_id_up,0.0,0.01,0.002
decimal_add,0.0,0.01,0.002
fil_space_get_page_size,0.0,0.01,0.002
elv_rqhash_add,0.0,0.01,0.002
row_undo_search_clust_to_pcur,0.0,0.01,0.002
Item_sum::itemize,0.0,0.01,0.002
list_sort,0.0,0.01,0.002
clear_huge_page,0.0,0.01,0.002
pfs_notify_statement_query_attributes_vc,0.0,0.01,0.002
ha_innobase::multi_range_read_next,0.0,0.01,0.002
mnt_clone_write,0.0,0.01,0.002
innobase_get_cset_width,0.0,0.01,0.002
file_remove_privs,0.0,0.01,0.002
Field_longstr::check_string_copy_error,0.0,0.01,0.002
fseg_free_page,0.0,0.01,0.002
page_rec_get_nth_const,0.0,0.01,0.002
mem_root_deque<mem_root_deque<Item*>*>::operator=,0.0,0.01,0.002
ut_lock_free_hash_t::insert_or_update,0.0,0.01,0.002
Protocol_text::store_short,0.0,0.01,0.002
MDL_ticket::create,0.0,0.01,0.002
invoke_table_check_constraints,0.0,0.01,0.002
Field_num::derivation,0.0,0.01,0.002
btr_page_create,0.0,0.01,0.002
THD::inc_examined_row_count,0.0,0.01,0.002
Query_block::set_lock_for_tables,0.0,0.01,0.002
rw_lock_sx_lock_low,0.0,0.01,0.002
TABLE::set_created,0.0,0.01,0.002
Session_consistency_gtids_ctx::notify_after_transaction_commit,0.0,0.01,0.002
pfs_get_thread_statement_locker_vc,0.0,0.01,0.002
ceil@plt,0.0,0.01,0.002
"std::vector<unsigned int, ut::allocator<unsigned int, ut::detail::allocator_base_pfs<unsigned int> > >::_M_realloc_insert<unsigned int const&>",0.0,0.01,0.002
Item::val_string_from_decimal,0.0,0.01,0.002
Item_field::eq,0.0,0.01,0.002
get_charset,0.0,0.01,0.002
netdev_pick_tx,0.0,0.01,0.002
mempool_alloc_slab,0.0,0.01,0.002
tcp_nagle_check,0.0,0.01,0.002
thd_increment_bytes_received,0.0,0.01,0.002
Optimize_table_order::calculate_scan_cost,0.0,0.01,0.002
JOIN::attach_join_conditions,0.0,0.01,0.002
_IO_old_init,0.0,0.01,0.002
btr_node_ptr_delete,0.0,0.01,0.002
security_socket_recvmsg,0.0,0.01,0.002
Field_temporal::repertoire,0.0,0.01,0.002
thd_tx_isolation,0.0,0.0,0.0
std::locale::id::_M_id,0.0,0.0,0.0
pfs_set_transaction_gtid_v1,0.0,0.0,0.0
unpack_dirname,0.0,0.0,0.0
find_shortest_key,0.0,0.0,0.0
normalize_dirname,0.0,0.0,0.0
Item_ident::aggregate_check_group,0.0,0.0,0.0
"Prealloced_array<pack_rows::Table, 4ul>::reserve",0.0,0.0,0.0
DsMrr_impl::reset,0.0,0.0,0.0
filename_lookup,0.0,0.0,0.0
PTI_get_system_variable::~PTI_get_system_variable,0.0,0.0,0.0
"virtual thunk to std::basic_ostream<char, std::char_traits<char> >::~basic_ostream",0.0,0.0,0.0
dict_table_t::acquire_with_lock,0.0,0.0,0.0
Item_sum_sum::Item_sum_sum,0.0,0.0,0.0
trx_undo_update_rec_get_update,0.0,0.0,0.0
row_undo_mod,0.0,0.0,0.0
stmt_has_updated_trans_table,0.0,0.0,0.0
trx_undo_gtid_set,0.0,0.0,0.0
ut::detail::Alloc_pfs::free,0.0,0.0,0.0
fil_flush_file_spaces,0.0,0.0,0.0
"ut_list_remove<ut_list_base<ib_lock_t, ib_lock_t_trx_locks_node_getter> >",0.0,0.0,0.0
trx_roll_pop_top_rec_of_trx,0.0,0.0,0.0
Commit_order_manager::wait,0.0,0.0,0.0
btr_search_update_hash_on_move,0.0,0.0,0.0
dd::cache::Dictionary_client::remove_uncommitted_objects<dd::Spatial_reference_system>,0.0,0.0,0.0
Lt_creator::create,0.0,0.0,0.0
trx_undo_truncate_end_func,0.0,0.0,0.0
dd::cache::Local_multi_map<dd::Event>::erase,0.0,0.0,0.0
THD::~THD,0.0,0.0,0.0
Item_sum::fix_fields,0.0,0.0,0.0
dd::cache::Dictionary_client::remove_uncommitted_objects<dd::Column_statistics>,0.0,0.0,0.0
rb_erase,0.0,0.0,0.0
check_date,0.0,0.0,0.0
btr_page_get_split_rec_to_right,0.0,0.0,0.0
mutex_enter_inline<PolicyMutex<OSTrackMutex<GenericPolicy> > >,0.0,0.0,0.0
__put_user_4,0.0,0.0,0.0
memchr@plt,0.0,0.0,0.0
dict_table_stats_latch_destroy,0.0,0.0,0.0
pfs_detect_telemetry_vc,0.0,0.0,0.0
buf_page_make_young,0.0,0.0,0.0
recv@plt,0.0,0.0,0.0
Field::cmp_binary,0.0,0.0,0.0
Item_func_neg::~Item_func_neg,0.0,0.0,0.0
thd_thread_id,0.0,0.0,0.0
pfs_destroy_metadata_lock_vc,0.0,0.0,0.0
Field::pack_int32,0.0,0.0,0.0
Field_long::unpack,0.0,0.0,0.0
Item_sum_count::sum_func,0.0,0.0,0.0
Fil_system::space_belongs_in_LRU,0.0,0.0,0.0
bio_advance,0.0,0.0,0.0
get_ranges_from_tree,0.0,0.0,0.0
upd_t::is_partially_updated,0.0,0.0,0.0
insert_events_transactions_history,0.0,0.0,0.0
TABLE::mark_columns_needed_for_insert,0.0,0.0,0.0
cmpxchg_double_slab.isra.50,0.0,0.0,0.0
buf_calc_page_crc32,0.0,0.0,0.0
Cost_model_table::page_read_cost_index,0.0,0.0,0.0
std::_Rb_tree_insert_and_rebalance@plt,0.0,0.0,0.0
fil_space_reserve_free_extents,0.0,0.0,0.0
Log_files_dict::add,0.0,0.0,0.0
Fil_shard::add_to_lru_if_needed,0.0,0.0,0.0
locksys::Shard_naked_latches_guard::~Shard_naked_latches_guard,0.0,0.0,0.0
__getcwd,0.0,0.0,0.0
btr_search_update_hash_on_delete,0.0,0.0,0.0
row_search_index_entry,0.0,0.0,0.0
decimal_is_zero,0.0,0.0,0.0
std::string::swap,0.0,0.0,0.0
PT_limit_clause::contextualize,0.0,0.0,0.0
std::string::_M_replace_safe@plt,0.0,0.0,0.0
meb::redo_log_archive_produce,0.0,0.0,0.0
cmp_dtuple_is_prefix_of_rec,0.0,0.0,0.0
__x86_indirect_thunk_r8,0.0,0.0,0.0
jbd2_journal_force_commit,0.0,0.0,0.0
__read_lock_failed,0.0,0.0,0.0
__radix_tree_preload,0.0,0.0,0.0
dd_request_merge,0.0,0.0,0.0
ext4_force_commit,0.0,0.0,0.0
Log_files_dict::Const_iterator::operator++,0.0,0.0,0.0
radix_tree_maybe_preload,0.0,0.0,0.0
Log_files_capacity::is_resizing_down,0.0,0.0,0.0
blk_try_merge,0.0,0.0,0.0
Fil_shard::add_to_unflushed_list,0.0,0.0,0.0
LinuxAIOHandler::check_state,0.0,0.0,0.0
elv_rb_find,0.0,0.0,0.0
set_bh_page,0.0,0.0,0.0
__smp_mb__before_atomic,0.0,0.0,0.0
__lxstat64,0.0,0.0,0.0
alloc_page_buffers,0.0,0.0,0.0
ext4_ext_find_extent,0.0,0.0,0.0
ext4_es_lookup_extent,0.0,0.0,0.0
SYSC_newlstat,0.0,0.0,0.0
sys_open,0.0,0.0,0.0
do_sys_open,0.0,0.0,0.0
do_filp_open,0.0,0.0,0.0
plist_add,0.0,0.0,0.0
os_file_flush_func,0.0,0.0,0.0
path_openat,0.0,0.0,0.0
do_last,0.0,0.0,0.0
sys_newlstat,0.0,0.0,0.0
radix_tree_tagged,0.0,0.0,0.0
filter_vfs_open,0.0,0.0,0.0
__wrapfilter_vfs_open,0.0,0.0,0.0
__kmalloc,0.0,0.0,0.0
log_resize_unused_file,0.0,0.0,0.0
merge,0.0,0.0,0.0
elv_rb_del,0.0,0.0,0.0
btr_search_drop_page_hash_when_freed,0.0,0.0,0.0
log_rename_unused_file,0.0,0.0,0.0
dblwr::get_encrypted_frame,0.0,0.0,0.0
__jbd2_journal_temp_unlink_buffer,0.0,0.0,0.0
Adaptive_flush::set_average,0.0,0.0,0.0
jbd2_journal_grab_journal_head,0.0,0.0,0.0
sql_strmake,0.0,0.0,0.0
comp_lt_creator,0.0,0.0,0.0
comp_ge_creator,0.0,0.0,0.0
osq_unlock,0.0,0.0,0.0
sched_yield@plt,0.0,0.0,0.0
Purge_groups_t::find_smallest_group,0.0,0.0,0.0
trx_undo_get_first_rec,0.0,0.0,0.0
srv_que_task_enqueue_low,0.0,0.0,0.0
std::string::compare,0.0,0.0,0.0
get_date_from_daynr,0.0,0.0,0.0
std::string::_S_construct<char*>,0.0,0.0,0.0
__d_alloc,0.0,0.0,0.0
mem_root_deque<Table_ref*>::add_block_back,0.0,0.0,0.0
ktime_get,0.0,0.0,0.0
d_alloc,0.0,0.0,0.0
create_empty_buffers,0.0,0.0,0.0
_L_unlock_738,0.0,0.0,0.0
srv_set_io_thread_op_info,0.0,0.0,0.0
"ut_list_remove<ut_list_base<fil_space_t, ut_list_base_explicit_getter<fil_space_t, &fil_space_t::unflushed_spaces> > >",0.0,0.0,0.0
Fil_shard::write_completed,0.0,0.0,0.0
schedule_user,0.0,0.0,0.0
path_lookupat,0.0,0.0,0.0
lookup_fast,0.0,0.0,0.0
__d_lookup_rcu,0.0,0.0,0.0
__pthread_mutex_cond_lock,0.0,0.0,0.0
sysret_careful,0.0,0.0,0.0
log_files_number_of_consumed_files,0.0,0.0,0.0
lookup_dcache,0.0,0.0,0.0
ext4_getblk,0.0,0.0,0.0
tzset_internal,0.0,0.0,0.0
pack_rows::StoreFromTableBuffers,0.0,0.0,0.0
"temptable::Allocator<std::__detail::_Hash_node_base*, temptable::Allocation_scheme<temptable::Exponential_policy, temptable::Prefer_RAM_over_MMAP_policy_obeying_per_table_limit> >::allocate",0.0,0.0,0.0
MaterializeInformationSchemaTableIterator::Init,0.0,0.0,0.0
ibuf_update_free_bits_for_two_pages_low,0.0,0.0,0.0
pthread_rwlock_unlock,0.0,0.0,0.0
get_max_key_and_part_length,0.0,0.0,0.0
Item_bool_func2::compare_collation,0.0,0.0,0.0
run_rebalance_domains,0.0,0.0,0.0
rebalance_domains,0.0,0.0,0.0
update_blocked_averages,0.0,0.0,0.0
Item_sum::update_used_tables,0.0,0.0,0.0
fil_space_acquire_silent,0.0,0.0,0.0
flst_insert_after,0.0,0.0,0.0
find_vma,0.0,0.0,0.0
Field_real::truncate,0.0,0.0,0.0
set_module_put_flag,0.0,0.0,0.0
dd::cache::Local_multi_map<dd::Collation>::erase,0.0,0.0,0.0
Rpl_transaction_ctx::cleanup,0.0,0.0,0.0
Trx_by_id_with_min::erase,0.0,0.0,0.0
my_timestamp_from_binary,0.0,0.0,0.0
trx_roll_savepoints_free,0.0,0.0,0.0
thd_wait_begin,0.0,0.0,0.0
Item_sum_sum::clear,0.0,0.0,0.0
AIO::release,0.0,0.0,0.0
sbitmap_any_bit_set,0.0,0.0,0.0
round_jiffies_up,0.0,0.0,0.0
__sprintf_chk,0.0,0.0,0.0
TABLE::TABLE,0.0,0.0,0.0
handler::page_read_cost,0.0,0.0,0.0
Item::add_field_to_cond_set_processor,0.0,0.0,0.0
find_or_create_file,0.0,0.0,0.0
Field::is_unsigned,0.0,0.0,0.0
__vsprintf_chk,0.0,0.0,0.0
tcp_rcv_space_adjust,0.0,0.0,0.0
Item_sum_sum::~Item_sum_sum,0.0,0.0,0.0
close_cached_file,0.0,0.0,0.0
end_io_cache,0.0,0.0,0.0
send@plt,0.0,0.0,0.0
MDL_wait_for_subgraph::~MDL_wait_for_subgraph,0.0,0.0,0.0
LimitOffsetIterator::EndPSIBatchModeIfStarted,0.0,0.0,0.0
NestedLoopIterator::Init,0.0,0.0,0.0
Field::unpack_int32,0.0,0.0,0.0
Field_temporal::binary,0.0,0.0,0.0
Field::unpack,0.0,0.0,0.0
Field_float::type,0.0,0.0,0.0
ExtractConditions,0.0,0.0,0.0
get_best_field,0.0,0.0,0.0
Item::collect_item_field_processor,0.0,0.0,0.0
__libc_pread64,0.0,0.0,0.0
thd_trx_is_read_only,0.0,0.0,0.0
JOIN_TAB::init_join_cond_ref,0.0,0.0,0.0
dict_persist_to_dd_table_buffer,0.0,0.0,0.0
vfs_rename,0.0,0.0,0.0
do_fill_information_schema_table,0.0,0.0,0.0
std::ios_base::_M_dispose_callbacks,0.0,0.0,0.0
do_lock_file_wait.part.31,0.0,0.0,0.0
vfs_lock_file,0.0,0.0,0.0
__posix_lock_file,0.0,0.0,0.0
DTCollation::aggregate,0.0,0.0,0.0
locks_free_lock,0.0,0.0,0.0
locks_release_private,0.0,0.0,0.0
PFS_memory_shared_stat::apply_alloc_delta,0.0,0.0,0.0
link_path_walk,0.0,0.0,0.0
realpath@@GLIBC_2.3,0.0,0.0,0.0
log_file_path_for_unused_file,0.0,0.0,0.0
log_block_calc_checksum_crc32,0.0,0.0,0.0
ext4_rename2,0.0,0.0,0.0
sbitmap_queue_clear,0.0,0.0,0.0
__x86_indirect_thunk_rbx,0.0,0.0,0.0
elv_attempt_insert_merge,0.0,0.0,0.0
sg_next,0.0,0.0,0.0
"std::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string",0.0,0.0,0.0
lock_update_merge_right,0.0,0.0,0.0
lock_rec_free_all_from_discard_page,0.0,0.0,0.0
my_strdup,0.0,0.0,0.0
Compression::deserialize,0.0,0.0,0.0
Item_func_lt::functype,0.0,0.0,0.0
"ut_list_remove<ut_list_base<trx_t, ut_list_base_explicit_getter<trx_t, &trx_t::trx_list> > >",0.0,0.0,0.0
fcntl_setlk,0.0,0.0,0.0
sys_fcntl,0.0,0.0,0.0
rb_next,0.0,0.0,0.0
ext4_rename,0.0,0.0,0.0
"std::vector<unsigned long, ut::allocator<unsigned long, ut::detail::allocator_base_pfs<unsigned long> > >::_M_realloc_insert<unsigned long const&>",0.0,0.0,0.0
__lock_page,0.0,0.0,0.0
TableRowIterator::SetNullRowFlag,0.0,0.0,0.0
__wait_on_bit_lock,0.0,0.0,0.0
__mem_cgroup_try_charge,0.0,0.0,0.0
__libc_pwrite64,0.0,0.0,0.0
tree_insert,0.0,0.0,0.0
__pthread_once,0.0,0.0,0.0
AggregateIterator::EndPSIBatchModeIfStarted,0.0,0.0,0.0
tcp_send_ack,0.0,0.0,0.0
__xstat64,0.0,0.0,0.0
sys_newstat,0.0,0.0,0.0
SYSC_newstat,0.0,0.0,0.0
vfs_fstatat,0.0,0.0,0.0
user_path_at,0.0,0.0,0.0
user_path_at_empty,0.0,0.0,0.0
putname,0.0,0.0,0.0
__strncpy_sse2_unaligned,0.0,0.0,0.0
os_file_create_func,0.0,0.0,0.0
__libc_fcntl,0.0,0.0,0.0
pfs_end_file_open_wait_vc,0.0,0.0,0.0
log_file_path,0.0,0.0,0.0
Log_files_dict::Const_iterator::Const_iterator,0.0,0.0,0.0
blk_mq_put_tag,0.0,0.0,0.0
__floor_sse41,0.0,0.0,0.0
"temptable::Allocator<unsigned char, temptable::Allocation_scheme<temptable::Exponential_policy, temptable::Prefer_RAM_over_MMAP_policy_obeying_per_table_limit> >::allocate",0.0,0.0,0.0
LimitOffsetIterator::~LimitOffsetIterator,0.0,0.0,0.0
ha_search_and_update_if_found_func,0.0,0.0,0.0
ha_delete_hash_node,0.0,0.0,0.0
lock_update_insert,0.0,0.0,0.0
buf_read_ahead_random,0.0,0.0,0.0
isspace@plt,0.0,0.0,0.0
mlog_catenate_string,0.0,0.0,0.0
run_timer_softirq,0.0,0.0,0.0
buf_page_t::is_io_fix_read_as_opposed_to_write,0.0,0.0,0.0
elv_rqhash_find,0.0,0.0,0.0
Encryption::set_key,0.0,0.0,0.0
localtime_r@plt,0.0,0.0,0.0
xid_t::set,0.0,0.0,0.0
XID_STATE::check_in_xa,0.0,0.0,0.0
dd::cache::Local_multi_map<dd::Column_statistics>::erase,0.0,0.0,0.0
Rpl_transaction_write_set_ctx::reset_state,0.0,0.0,0.0
Rpl_transaction_write_set_ctx::clear_write_set,0.0,0.0,0.0
time@plt,0.0,0.0,0.0
"ut_list_remove<ut_list_base<ib_lock_t, TableLockGetNode> >",0.0,0.0,0.0
Item_sum_count::resolve_type,0.0,0.0,0.0
"temptable::Allocator<temptable::Column, temptable::Allocation_scheme<temptable::Exponential_policy, temptable::Prefer_RAM_over_MMAP_policy_obeying_per_table_limit> >::allocate",0.0,0.0,0.0
cleanup_dirname,0.0,0.0,0.0
floor@plt,0.0,0.0,0.0
init_io_cache_ext,0.0,0.0,0.0
schema_table_store_record,0.0,0.0,0.0
ha_heap::write_row,0.0,0.0,0.0
Compression::is_compressed_page,0.0,0.0,0.0
alloc_pages_vma,0.0,0.0,0.0
std::__detail::_Prime_rehash_policy::_M_need_rehash@plt,0.0,0.0,0.0
dict_table_copy_v_types,0.0,0.0,0.0
Field::max_data_length,0.0,0.0,0.0
Item_func_comparison::cast_incompatible_args,0.0,0.0,0.0
EstimateLimitOffsetCost,0.0,0.0,0.0
ha_innobase::get_memory_buffer_size,0.0,0.0,0.0
my_charpos_mb4,0.0,0.0,0.0
get_fields_used,0.0,0.0,0.0
srv_active_wake_master_thread_low,0.0,0.0,0.0
is_function_of_type,0.0,0.0,0.0
Optimize_table_order::check_interleaving_with_nj,0.0,0.0,0.0
Item_sum::type,0.0,0.0,0.0
Unique::Unique,0.0,0.0,0.0
open_cached_file,0.0,0.0,0.0
is_key_used,0.0,0.0,0.0
init_io_cache,0.0,0.0,0.0
TTASEventMutex<BlockMutexPolicy>::spin_and_try_lock,0.0,0.0,0.0
Clone_persist_gtid::check_gtid_commit,0.0,0.0,0.0
pars_complete_graph_for_exec,0.0,0.0,0.0
String::numchars,0.0,0.0,0.0
std::ostream::_M_insert<unsigned long>,0.0,0.0,0.0
__get_free_pages,0.0,0.0,0.0
next_zones_zonelist,0.0,0.0,0.0
Field::reset,0.0,0.0,0.0
__mnt_drop_write_file,0.0,0.0,0.0
__strnlen_sse2,0.0,0.0,0.0
fil_space_release_free_extents,0.0,0.0,0.0
dd_table_close,0.0,0.0,0.0
dict_table_close,0.0,0.0,0.0
buf_LRU_add_block,0.0,0.0,0.0
stored_field_cmp_to_item,0.0,0.0,0.0
__libc_disable_asynccancel,0.0,0.0,0.0
pthread_rwlock_rdlock,0.0,0.0,0.0
Field::pack,0.0,0.0,0.0
Item_sum_sum::val_decimal,0.0,0.0,0.0
stringcmp,0.0,0.0,0.0
Item_sum_sum::val_str,0.0,0.0,0.0
String::swap,0.0,0.0,0.0
Group_check::is_in_fd,0.0,0.0,0.0
CreateNestedLoopAccessPath,0.0,0.0,0.0
buf_LRU_make_block_young,0.0,0.0,0.0
srv_get_task_queue_length,0.0,0.0,0.0
jbd2_alloc,0.0,0.0,0.0
ll_rw_block,0.0,0.0,0.0
mapping_tagged,0.0,0.0,0.0
lf_dynarray_iterate,0.0,0.0,0.0
__x86_indirect_thunk_r12,0.0,0.0,0.0
Table_ref::first_leaf_for_name_resolution,0.0,0.0,0.0
AIO::at,0.0,0.0,0.0
buf_flush_page_cleaner_is_active,0.0,0.0,0.0
agg_item_charsets,0.0,0.0,0.0
sync_array_object_signalled,0.0,0.0,0.0
Log_files_dict::Const_iterator::operator!=,0.0,0.0,0.0
Item_field::equal_fields_propagator,0.0,0.0,0.0
"temptable::Allocator<temptable::Table::Index_entry, temptable::Allocation_scheme<temptable::Exponential_policy, temptable::Prefer_RAM_over_MMAP_policy_obeying_per_table_limit> >::allocate",0.0,0.0,0.0
log_files::is_consumption_needed,0.0,0.0,0.0
Field::data_length,0.0,0.0,0.0
log_files_size_of_existing_files,0.0,0.0,0.0
blk_mq_sched_try_insert_merge,0.0,0.0,0.0
sys_getcwd,0.0,0.0,0.0
blk_queue_exit,0.0,0.0,0.0
bh_lru_install,0.0,0.0,0.0
get_task_policy.part.26,0.0,0.0,0.0
"std::_Rb_tree<unsigned long, std::pair<unsigned long const, Log_file>, std::_Select1st<std::pair<unsigned long const, Log_file> >, std::less<unsigned long>, ut::allocator<std::pair<unsigned long const, Log_file>, ut::detail::allocator_base_pfs<std::pair<unsigned long const, Log_file> > > >::_M_emplace_unique<unsigned long&, Log_file&>",0.0,0.0,0.0
PFS_account::carry_memory_stat_alloc_delta,0.0,0.0,0.0
lf_hash_delete,0.0,0.0,0.0
create_tmp_field,0.0,0.0,0.0
ibuf_set_free_bits_func,0.0,0.0,0.0
Field_varstring::get_key_image,0.0,0.0,0.0
std::__detail::_Prime_rehash_policy::_M_next_bkt@plt,0.0,0.0,0.0
Item_sum::set_aggregator,0.0,0.0,0.0
Encryption::is_encrypted_page,0.0,0.0,0.0
Fil_shard::get_AIO_mode,0.0,0.0,0.0
std::chrono::_V2::steady_clock::now@plt,0.0,0.0,0.0
clockid_to_kclock,0.0,0.0,0.0
JOIN::set_prefix_tables,0.0,0.0,0.0
Item_equal::get_filtering_effect,0.0,0.0,0.0
Item_field::get_cond_filter_default_probability,0.0,0.0,0.0
add_info_string,0.0,0.0,0.0
__memcpy_chk@plt,0.0,0.0,0.0
prepare_sum_aggregators,0.0,0.0,0.0
pack_rows::LoadIntoTableBuffers,0.0,0.0,0.0
Item_sum::setup,0.0,0.0,0.0
__strcpy_sse2_unaligned,0.0,0.0,0.0
fn_format,0.0,0.0,0.0
temptable::Hash_unique::Hash_unique,0.0,0.0,0.0
Item::basic_const_item,0.0,0.0,0.0
JOIN::optimize_keyuse,0.0,0.0,0.0
test_if_cheaper_ordering,0.0,0.0,0.0
QEP_TAB::push_index_cond,0.0,0.0,0.0
TABLE::prepare_for_position,0.0,0.0,0.0
Encryption::decrypt,0.0,0.0,0.0
Fil_shard::get_file_for_io,0.0,0.0,0.0
ext4_release_io_end,0.0,0.0,0.0
ext4_put_io_end_defer,0.0,0.0,0.0
Field_float::send_to_protocol,0.0,0.0,0.0
my_datetime_to_str,0.0,0.0,0.0
__mnt_drop_write,0.0,0.0,0.0
update_item_cache_if_changed,0.0,0.0,0.0
TableRowIterator::StartPSIBatchMode,0.0,0.0,0.0
handler::start_psi_batch_mode,0.0,0.0,0.0
pack_rows::ComputeRowSizeUpperBound,0.0,0.0,0.0
pack_rows::Column::Column,0.0,0.0,0.0
"Prealloced_array<pack_rows::Table, 4ul>::~Prealloced_array",0.0,0.0,0.0
Item_sum::used_tables,0.0,0.0,0.0
QEP_TAB::use_order,0.0,0.0,0.0
SetCostOnTableAccessPath,0.0,0.0,0.0
CreateConjunction,0.0,0.0,0.0
Item_cond::compile,0.0,0.0,0.0
Item_basic_constant::basic_const_item,0.0,0.0,0.0
JOIN::cost_model,0.0,0.0,0.0
find_worst_seeks,0.0,0.0,0.0
Item_sum_sum::sum_func,0.0,0.0,0.0
Item_equal::compare_collation,0.0,0.0,0.0
THD::inc_status_select_range,0.0,0.0,0.0
JOIN_TAB::get_sj_strategy,0.0,0.0,0.0
Field_num::eq_def,0.0,0.0,0.0
ll_back_merge_fn,0.0,0.0,0.0
from_kuid,0.0,0.0,0.0
mtr_t::memo_release,0.0,0.0,0.0
__vdso_time,0.0,0.0,0.0
Fil_shard::remove_from_LRU,0.0,0.0,0.0
buf_read_ahead_linear,0.0,0.0,0.0
Field::cmp_binary_offset,0.0,0.0,0.0
Field_temporal::date_flags,0.0,0.0,0.0
propagate_datetime_overflow_helper,0.0,0.0,0.0
strdup_root,0.0,0.0,0.0
Item_func_neg::decimal_op,0.0,0.0,0.0
Field::null_offset,0.0,0.0,0.0
ha_remove_a_node_to_page,0.0,0.0,0.0
fil_page_get_prev,0.0,0.0,0.0
flst_add_last,0.0,0.0,0.0
trx_undo_add_page,0.0,0.0,0.0
get_page_from_freelist,0.0,0.0,0.0
Clone_persist_gtid::persists_gtid,0.0,0.0,0.0
thd_is_dd_update_stmt,0.0,0.0,0.0
PFS_host::carry_memory_stat_alloc_delta,0.0,0.0,0.0
ext4_da_get_block_prep,0.0,0.0,0.0
bio_attempt_back_merge,0.0,0.0,0.0
my_propagate_uca_900,0.0,0.0,0.0
page_delete_rec_list_start,0.0,0.0,0.0
Item_string::result_type,0.0,0.0,0.0
Field_temporal::derivation,0.0,0.0,0.0
agg_item_set_converter,0.0,0.0,0.0
Field_temporal::charset,0.0,0.0,0.0
Item_sum_sum::resolve_type,0.0,0.0,0.0
Item_func::param_type_is_default,0.0,0.0,0.0
Item::clean_up_after_removal,0.0,0.0,0.0
Item_func_neg::resolve_type,0.0,0.0,0.0
MDL_ticket_store::find,0.0,0.0,0.0
MDL_context::fix_pins,0.0,0.0,0.0
std::_Hash_bytes@plt,0.0,0.0,0.0
Field::validate_stored_val,0.0,0.0,0.0
push_warning,0.0,0.0,0.0
Field_temporal_with_date::validate_stored_val,0.0,0.0,0.0
dict_hdr_flush_row_id,0.0,0.0,0.0
dict_hdr_get,0.0,0.0,0.0
buf::Block_hint::clear,0.0,0.0,0.0
fil_space_get_n_reserved_extents,0.0,0.0,0.0
fsp_get_space_header,0.0,0.0,0.0
AggregateIterator::SetRollupLevel,0.0,0.0,0.0
ha_innobase::index_next_same,0.0,0.0,0.0
dict_table_is_referenced_by_foreign_key,0.0,0.0,0.0
THD::Query_plan::set_modification_plan,0.0,0.0,0.0
my_fill_8bit,0.0,0.0,0.0
page_delete_rec_list_end,0.0,0.0,0.0
lock_update_split_right,0.0,0.0,0.0
blk_recount_segments,0.0,0.0,0.0
__blk_recalc_rq_segments,0.0,0.0,0.0
lru_cache_add,0.0,0.0,0.0
__lru_cache_add,0.0,0.0,0.0
mem_heap_strdup,0.0,0.0,0.0
TABLE::mark_columns_used_by_index_no_reset,0.0,0.0,0.0
datetime_add_nanoseconds_adjust_frac,0.0,0.0,0.0
ha_innobase::index_next,0.0,0.0,0.0
my_timestamp_to_binary,0.0,0.0,0.0
Item_decimal::val_decimal,0.0,0.0,0.0
rec_offs_nth_default,0.0,0.0,0.0
__page_cache_alloc,0.0,0.0,0.0
mlog_write_initial_log_record,0.0,0.0,0.0
__mem_cgroup_commit_charge,0.0,0.0,0.0
__blk_mq_finish_request,0.0,0.0,0.0
TABLE::clear_partial_update_diffs,0.0,0.0,0.0
gtid_set_performance_schema_values,0.0,0.0,0.0
lookup_error_stat_index,0.0,0.0,0.0
Field_timestampf::validate_stored_val,0.0,0.0,0.0
Item_func_get_system_var::get_initial_pseudo_tables,0.0,0.0,0.0
Group_check::do_ident_check,0.0,0.0,0.0
__errno_location@plt,0.0,0.0,0.0
PTI_in_sum_expr::~PTI_in_sum_expr,0.0,0.0,0.0
FakeSingleRowIterator::~FakeSingleRowIterator,0.0,0.0,0.0
Aggregator_simple::arg_val_decimal,0.0,0.0,0.0
Field_new_decimal::unpack,0.0,0.0,0.0
ha_innobase::unlock_row,0.0,0.0,0.0
Protocol_text::store_datetime,0.0,0.0,0.0
my_decimal2string,0.0,0.0,0.0
sys_var::value_ptr,0.0,0.0,0.0
row_build_row_ref_in_tuple,0.0,0.0,0.0
EstimateAggregateCost,0.0,0.0,0.0
Field_varstring::key_length,0.0,0.0,0.0
workingset_activation,0.0,0.0,0.0
fil_io_set_encryption,0.0,0.0,0.0
Table_ref::is_derived_unfinished_materialization,0.0,0.0,0.0
TABLE::init_tmp_table,0.0,0.0,0.0
Item_string::type,0.0,0.0,0.0
Field_temporal::max_display_length,0.0,0.0,0.0
bitmap_bits_set,0.0,0.0,0.0
dd::cache::Local_multi_map<dd::Routine>::erase,0.0,0.0,0.0
